Tiempo(s)	Amplitud(mm)
# npts=37001
# fs=100.0000 Hz
# duracion=370.0000 s

0.000000	-0.000000
0.010000	-0.000000
0.020000	-0.000000
0.030000	-0.000000
0.040000	-0.000000
0.050000	-0.000001
0.060000	-0.000000
0.070000	-0.000001
0.080000	-0.000001
0.090000	-0.000001
0.100000	-0.000001
0.110000	-0.000002
0.120000	-0.000002
0.130000	-0.000003
0.140000	-0.000003
0.150000	-0.000004
0.160000	-0.000005
0.170000	-0.000006
0.180000	-0.000006
0.190000	-0.000007
0.200000	-0.000008
0.210000	-0.000009
0.220000	-0.000010
0.230000	-0.000011
0.240000	-0.000012
0.250000	-0.000013
0.260000	-0.000014
0.270000	-0.000016
0.280000	-0.000017
0.290000	-0.000018
0.300000	-0.000020
0.310000	-0.000021
0.320000	-0.000022
0.330000	-0.000024
0.340000	-0.000025
0.350000	-0.000027
0.360000	-0.000028
0.370000	-0.000030
0.380000	-0.000031
0.390000	-0.000033
0.400000	-0.000035
0.410000	-0.000037
0.420000	-0.000038
0.430000	-0.000040
0.440000	-0.000041
0.450000	-0.000043
0.460000	-0.000045
0.470000	-0.000047
0.480000	-0.000048
0.490000	-0.000050
0.500000	-0.000052
0.510000	-0.000054
0.520000	-0.000055
0.530000	-0.000057
0.540000	-0.000059
0.550000	-0.000061
0.560000	-0.000062
0.570000	-0.000064
0.580000	-0.000066
0.590000	-0.000068
0.600000	-0.000069
0.610000	-0.000071
0.620000	-0.000073
0.630000	-0.000075
0.640000	-0.000076
0.650000	-0.000078
0.660000	-0.000080
0.670000	-0.000082
0.680000	-0.000084
0.690000	-0.000086
0.700000	-0.000087
0.710000	-0.000089
0.720000	-0.000091
0.730000	-0.000093
0.740000	-0.000094
0.750000	-0.000096
0.760000	-0.000098
0.770000	-0.000100
0.780000	-0.000101
0.790000	-0.000103
0.800000	-0.000105
0.810000	-0.000107
0.820000	-0.000108
0.830000	-0.000110
0.840000	-0.000112
0.850000	-0.000114
0.860000	-0.000115
0.870000	-0.000117
0.880000	-0.000119
0.890000	-0.000121
0.900000	-0.000122
0.910000	-0.000124
0.920000	-0.000126
0.930000	-0.000128
0.940000	-0.000129
0.950000	-0.000131
0.960000	-0.000133
0.970000	-0.000135
0.980000	-0.000136
0.990000	-0.000138
1.000000	-0.000140
1.010000	-0.000142
1.020000	-0.000143
1.030000	-0.000145
1.040000	-0.000147
1.050000	-0.000149
1.060000	-0.000150
1.070000	-0.000152
1.080000	-0.000154
1.090000	-0.000156
1.100000	-0.000157
1.110000	-0.000159
1.120000	-0.000161
1.130000	-0.000163
1.140000	-0.000164
1.150000	-0.000166
